Product_ID,Product_Name,Date,Total_Returns,Total_Exchanges,Month,Year,Day_of_Week,Lag_Total_Returns,Lag_Total_Exchanges,Rolling_Returns,Rolling_Exchanges,Quarter,Is_Weekend,Season,Is_Holiday
706ilpv3,Product_8,2024-05-10,0.15789473684210525,0.8999999999999999,5,2024,4,0.10526315789473678,0.6,0.13157894736842102,0.75,2024Q2,False,Spring,False
706ilpv3,Product_8,2024-06-02,0.10526315789473689,0.4,6,2024,6,0.15789473684210525,0.8999999999999999,0.13157894736842102,0.65,2024Q2,True,Summer,False
706ilpv3,Product_8,2024-06-09,0.7894736842105263,0.3,6,2024,6,0.10526315789473678,0.39999999999999997,0.44736842105263147,0.35,2024Q2,True,Summer,False
706ilpv3,Product_8,2024-06-21,0.4736842105263158,0.8,6,2024,4,0.7894736842105263,0.29999999999999993,0.6315789473684209,0.55,2024Q2,False,Summer,False
706ilpv3,Product_8,2024-06-24,0.9473684210526316,0.10000000000000003,6,2024,0,0.47368421052631576,0.7999999999999998,0.7105263157894736,0.45,2024Q2,False,Summer,False
7ti99i4c,Product_35,2024-01-11,0.5789473684210527,0.4,1,2024,3,0.5789473684210527,0.39999999999999997,0.6578947368421051,0.25,2024Q1,False,Winter,False
7ti99i4c,Product_35,2024-01-14,0.736842105263158,0.10000000000000003,1,2024,6,0.5789473684210527,0.39999999999999997,0.6578947368421051,0.25,2024Q1,True,Winter,False
7ti99i4c,Product_35,2024-01-22,0.31578947368421056,1.0,1,2024,0,0.7368421052631579,0.10000000000000003,0.5263157894736841,0.55,2024Q1,False,Winter,False
7ti99i4c,Product_35,2024-02-03,0.10526315789473689,0.8,2,2024,5,0.3157894736842105,0.9999999999999998,0.21052631578947362,0.8999999999999999,2024Q1,True,Winter,False
7ti99i4c,Product_35,2024-02-18,0.8421052631578948,0.4,2,2024,6,0.10526315789473678,0.7999999999999998,0.4736842105263157,0.6,2024Q1,True,Winter,False
7ti99i4c,Product_35,2024-04-24,0.05263157894736842,0.6,4,2024,2,0.8421052631578947,0.39999999999999997,0.44736842105263147,0.5,2024Q2,False,Spring,False
7ti99i4c,Product_35,2024-05-13,0.05263157894736842,0.4,5,2024,0,0.05263157894736836,0.6,0.05263157894736842,0.5,2024Q2,False,Spring,False
7ti99i4c,Product_35,2024-05-24,0.0,0.7,5,2024,4,0.05263157894736836,0.39999999999999997,0.02631578947368418,0.55,2024Q2,False,Spring,False
7ti99i4c,Product_35,2024-06-12,0.31578947368421056,0.3,6,2024,2,0.0,0.7,0.15789473684210525,0.5,2024Q2,False,Summer,False
7ti99i4c,Product_35,2024-06-21,0.4210526315789474,1.0,6,2024,4,0.3157894736842105,0.29999999999999993,0.36842105263157887,0.65,2024Q2,False,Summer,False
7zay8hua,Product_89,2024-01-03,0.0,1.0,1,2024,2,0.0,0.9999999999999998,0.3421052631578947,0.6,2024Q1,False,Winter,False
7zay8hua,Product_89,2024-01-22,0.6842105263157896,0.2,1,2024,0,0.0,0.9999999999999998,0.3421052631578947,0.6,2024Q1,False,Winter,False
7zay8hua,Product_89,2024-02-14,0.7894736842105263,0.6,2,2024,2,0.6842105263157895,0.19999999999999996,0.7368421052631577,0.4,2024Q1,False,Winter,False
7zay8hua,Product_89,2024-04-15,0.4210526315789474,0.10000000000000003,4,2024,0,0.7894736842105263,0.6,0.6052631578947367,0.35,2024Q2,False,Spring,False
7zay8hua,Product_89,2024-04-18,0.9473684210526316,0.3,4,2024,3,0.42105263157894735,0.10000000000000003,0.6842105263157894,0.2,2024Q2,False,Spring,False
7zay8hua,Product_89,2024-05-01,0.05263157894736842,1.0,5,2024,2,0.9473684210526316,0.29999999999999993,0.4999999999999999,0.65,2024Q2,False,Spring,False
7zay8hua,Product_89,2024-06-01,0.15789473684210525,0.4,6,2024,5,0.05263157894736836,0.9999999999999998,0.10526315789473684,0.7,2024Q2,True,Summer,False
7zay8hua,Product_89,2024-06-04,0.0,0.2,6,2024,1,0.15789473684210525,0.39999999999999997,0.07894736842105265,0.30000000000000004,2024Q2,False,Summer,False
7zay8hua,Product_89,2024-06-06,0.5789473684210527,0.10000000000000003,6,2024,3,0.0,0.19999999999999996,0.2894736842105262,0.15000000000000002,2024Q2,False,Summer,False
7zay8hua,Product_89,2024-06-10,0.0,0.3,6,2024,0,0.5789473684210527,0.10000000000000003,0.2894736842105262,0.2,2024Q2,False,Summer,False
81mmwkd4,Product_14,2024-02-23,0.7894736842105263,0.6,2,2024,4,0.7894736842105263,0.6,0.7368421052631577,0.55,2024Q1,False,Winter,False
81mmwkd4,Product_14,2024-02-25,0.6842105263157896,0.5,2,2024,6,0.7894736842105263,0.6,0.7368421052631577,0.55,2024Q1,True,Winter,False
81mmwkd4,Product_14,2024-03-29,0.6315789473684211,0.6,3,2024,4,0.6842105263157895,0.49999999999999994,0.6578947368421051,0.55,2024Q1,False,Spring,False
81mmwkd4,Product_14,2024-03-30,1.0,0.8999999999999999,3,2024,5,0.631578947368421,0.6,0.8157894736842104,0.75,2024Q1,True,Spring,False
81mmwkd4,Product_14,2024-03-31,0.5263157894736843,0.2,3,2024,6,1.0,0.8999999999999999,0.763157894736842,0.55,2024Q1,True,Spring,False
81mmwkd4,Product_14,2024-04-03,0.26315789473684215,0.6,4,2024,2,0.5263157894736842,0.19999999999999996,0.39473684210526305,0.4,2024Q2,False,Spring,False
81mmwkd4,Product_14,2024-04-08,0.4210526315789474,0.5,4,2024,0,0.2631578947368421,0.6,0.3421052631578947,0.55,2024Q2,False,Spring,False
81mmwkd4,Product_14,2024-05-20,0.6842105263157896,0.3,5,2024,0,0.42105263157894735,0.49999999999999994,0.5526315789473684,0.4,2024Q2,False,Spring,False
81mmwkd4,Product_14,2024-05-28,0.26315789473684215,0.7,5,2024,1,0.6842105263157895,0.29999999999999993,0.4736842105263157,0.5,2024Q2,False,Spring,False
81mmwkd4,Product_14,2024-06-09,0.5263157894736843,0.5,6,2024,6,0.2631578947368421,0.7,0.39473684210526305,0.6,2024Q2,True,Summer,False
820ofm3l,Product_20,2024-01-11,1.0,0.7,1,2024,3,1.0,0.7,0.8157894736842104,0.35,2024Q1,False,Winter,False
820ofm3l,Product_20,2024-02-18,0.6315789473684211,0.0,2,2024,6,1.0,0.7,0.8157894736842104,0.35,2024Q1,True,Winter,False
820ofm3l,Product_20,2024-02-25,0.21052631578947373,0.3,2,2024,6,0.631578947368421,0.0,0.4210526315789473,0.15000000000000002,2024Q1,True,Winter,False
820ofm3l,Product_20,2024-03-02,0.15789473684210525,0.3,3,2024,5,0.21052631578947367,0.29999999999999993,0.18421052631578944,0.30000000000000004,2024Q1,True,Spring,False
820ofm3l,Product_20,2024-04-02,0.6842105263157896,0.10000000000000003,4,2024,1,0.15789473684210525,0.29999999999999993,0.4210526315789473,0.2,2024Q2,False,Spring,False
820ofm3l,Product_20,2024-04-26,0.7894736842105263,0.8,4,2024,4,0.6842105263157895,0.10000000000000003,0.7368421052631577,0.45,2024Q2,False,Spring,False
820ofm3l,Product_20,2024-05-12,0.6315789473684211,0.3,5,2024,6,0.7894736842105263,0.7999999999999998,0.7105263157894736,0.55,2024Q2,True,Spring,False
820ofm3l,Product_20,2024-06-02,0.31578947368421056,0.3,6,2024,6,0.631578947368421,0.29999999999999993,0.4736842105263157,0.30000000000000004,2024Q2,True,Summer,False
820ofm3l,Product_20,2024-06-21,0.368421052631579,0.8999999999999999,6,2024,4,0.3157894736842105,0.29999999999999993,0.3421052631578947,0.6,2024Q2,False,Summer,False
820ofm3l,Product_20,2024-06-21,0.8421052631578948,0.10000000000000003,6,2024,4,0.3684210526315789,0.8999999999999999,0.6052631578947367,0.5,2024Q2,False,Summer,False
82f6on4q,Product_88,2024-01-23,0.6315789473684211,0.7,1,2024,1,0.631578947368421,0.7,0.7368421052631577,0.5,2024Q1,False,Winter,False
82f6on4q,Product_88,2024-02-02,0.8421052631578948,0.3,2,2024,4,0.631578947368421,0.7,0.7368421052631577,0.5,2024Q1,False,Winter,False
82f6on4q,Product_88,2024-02-05,1.0,1.0,2,2024,0,0.8421052631578947,0.29999999999999993,0.9210526315789471,0.65,2024Q1,False,Winter,False
82f6on4q,Product_88,2024-02-06,0.05263157894736842,0.7,2,2024,1,1.0,0.9999999999999998,0.5263157894736841,0.85,2024Q1,False,Winter,False
82f6on4q,Product_88,2024-02-15,0.0,0.10000000000000003,2,2024,3,0.05263157894736836,0.7,0.02631578947368418,0.4,2024Q1,False,Winter,False
82f6on4q,Product_88,2024-03-22,0.10526315789473689,0.0,3,2024,4,0.0,0.10000000000000003,0.05263157894736842,0.050000000000000044,2024Q1,False,Spring,False
82f6on4q,Product_88,2024-04-13,0.8421052631578948,0.10000000000000003,4,2024,5,0.10526315789473678,0.0,0.4736842105263157,0.050000000000000044,2024Q2,True,Spring,False
82f6on4q,Product_88,2024-05-19,0.0,0.2,5,2024,6,0.8421052631578947,0.10000000000000003,0.4210526315789473,0.15000000000000002,2024Q2,True,Spring,False
82f6on4q,Product_88,2024-05-22,0.6315789473684211,0.6,5,2024,2,0.0,0.19999999999999996,0.31578947368421045,0.4,2024Q2,False,Spring,False
82f6on4q,Product_88,2024-05-23,0.4736842105263158,0.7,5,2024,3,0.631578947368421,0.6,0.5526315789473684,0.65,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-02-13,0.9473684210526316,0.7,2,2024,1,0.9473684210526316,0.7,0.763157894736842,0.55,2024Q1,False,Winter,False
83jui0ci,Product_63,2024-02-26,0.5789473684210527,0.4,2,2024,0,0.9473684210526316,0.7,0.763157894736842,0.55,2024Q1,False,Winter,False
83jui0ci,Product_63,2024-04-16,0.15789473684210525,0.5,4,2024,1,0.5789473684210527,0.39999999999999997,0.36842105263157887,0.45,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-04-22,0.5263157894736843,0.7,4,2024,0,0.15789473684210525,0.49999999999999994,0.3421052631578947,0.6,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-04-24,0.368421052631579,0.6,4,2024,2,0.5263157894736842,0.7,0.44736842105263147,0.65,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-04-25,0.4210526315789474,0.5,4,2024,3,0.3684210526315789,0.6,0.39473684210526305,0.55,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-05-17,0.0,0.2,5,2024,4,0.42105263157894735,0.49999999999999994,0.21052631578947362,0.35,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-05-23,0.10526315789473689,0.8,5,2024,3,0.0,0.19999999999999996,0.05263157894736842,0.5,2024Q2,False,Spring,False
83jui0ci,Product_63,2024-06-11,0.8421052631578948,1.0,6,2024,1,0.10526315789473678,0.7999999999999998,0.4736842105263157,0.8999999999999999,2024Q2,False,Summer,False
83jui0ci,Product_63,2024-06-15,0.368421052631579,0.2,6,2024,5,0.8421052631578947,0.9999999999999998,0.6052631578947367,0.6,2024Q2,True,Summer,False
86mpeu1t,Product_84,2024-02-04,0.8947368421052633,0.7,2,2024,6,0.894736842105263,0.7,0.5263157894736841,0.5,2024Q1,True,Winter,False
86mpeu1t,Product_84,2024-02-25,0.15789473684210525,0.3,2,2024,6,0.894736842105263,0.7,0.5263157894736841,0.5,2024Q1,True,Winter,False
86mpeu1t,Product_84,2024-02-26,0.10526315789473689,0.4,2,2024,0,0.15789473684210525,0.29999999999999993,0.13157894736842102,0.35,2024Q1,False,Winter,False
86mpeu1t,Product_84,2024-03-10,0.4736842105263158,0.0,3,2024,6,0.10526315789473678,0.39999999999999997,0.2894736842105262,0.2,2024Q1,True,Spring,False
86mpeu1t,Product_84,2024-03-20,0.8421052631578948,0.10000000000000003,3,2024,2,0.47368421052631576,0.0,0.6578947368421051,0.050000000000000044,2024Q1,False,Spring,False
86mpeu1t,Product_84,2024-05-09,1.0,0.10000000000000003,5,2024,3,0.8421052631578947,0.10000000000000003,0.9210526315789471,0.10000000000000003,2024Q2,False,Spring,False
86mpeu1t,Product_84,2024-05-22,0.8947368421052633,0.0,5,2024,2,1.0,0.10000000000000003,0.9473684210526314,0.050000000000000044,2024Q2,False,Spring,False
86mpeu1t,Product_84,2024-05-22,0.8947368421052633,0.8,5,2024,2,0.894736842105263,0.0,0.894736842105263,0.4,2024Q2,False,Spring,False
86mpeu1t,Product_84,2024-05-31,0.31578947368421056,0.3,5,2024,4,0.894736842105263,0.7999999999999998,0.6052631578947367,0.55,2024Q2,False,Spring,False
86mpeu1t,Product_84,2024-06-10,0.9473684210526316,0.3,6,2024,0,0.3157894736842105,0.29999999999999993,0.6315789473684209,0.30000000000000004,2024Q2,False,Summer,False
8ghvudeb,Product_22,2024-02-04,0.4736842105263158,0.2,2,2024,6,0.47368421052631576,0.19999999999999996,0.39473684210526305,0.30000000000000004,2024Q1,True,Winter,False
8ghvudeb,Product_22,2024-02-19,0.31578947368421056,0.4,2,2024,0,0.47368421052631576,0.19999999999999996,0.39473684210526305,0.30000000000000004,2024Q1,False,Winter,False
8ghvudeb,Product_22,2024-02-21,0.4210526315789474,0.6,2,2024,2,0.3157894736842105,0.39999999999999997,0.36842105263157887,0.5,2024Q1,False,Winter,False
8ghvudeb,Product_22,2024-02-22,1.0,1.0,2,2024,3,0.42105263157894735,0.6,0.7105263157894736,0.8,2024Q1,False,Winter,False
8ghvudeb,Product_22,2024-03-17,0.368421052631579,0.3,3,2024,6,1.0,0.9999999999999998,0.6842105263157894,0.65,2024Q1,True,Spring,False
8ghvudeb,Product_22,2024-03-20,0.4736842105263158,0.8,3,2024,2,0.3684210526315789,0.29999999999999993,0.4210526315789473,0.55,2024Q1,False,Spring,False
8ghvudeb,Product_22,2024-03-29,0.5263157894736843,0.7,3,2024,4,0.47368421052631576,0.7999999999999998,0.4999999999999999,0.75,2024Q1,False,Spring,False
8ghvudeb,Product_22,2024-04-16,0.0,0.4,4,2024,1,0.5263157894736842,0.7,0.26315789473684204,0.55,2024Q2,False,Spring,False
8ghvudeb,Product_22,2024-05-05,0.10526315789473689,0.8999999999999999,5,2024,6,0.0,0.39999999999999997,0.05263157894736842,0.65,2024Q2,True,Spring,False
8ghvudeb,Product_22,2024-06-27,0.6315789473684211,0.8999999999999999,6,2024,3,0.10526315789473678,0.8999999999999999,0.36842105263157887,0.8999999999999999,2024Q2,False,Summer,False
8hftchik,Product_13,2024-01-31,0.6842105263157896,0.8999999999999999,1,2024,2,0.6842105263157895,0.8999999999999999,0.6315789473684209,0.8999999999999999,2024Q1,False,Winter,False
8hftchik,Product_13,2024-02-17,0.5789473684210527,0.8999999999999999,2,2024,5,0.6842105263157895,0.8999999999999999,0.6315789473684209,0.8999999999999999,2024Q1,True,Winter,False
8hftchik,Product_13,2024-02-17,0.6842105263157896,0.8999999999999999,2,2024,5,0.5789473684210527,0.8999999999999999,0.6315789473684209,0.8999999999999999,2024Q1,True,Winter,False
8hftchik,Product_13,2024-03-10,0.9473684210526316,0.2,3,2024,6,0.6842105263157895,0.8999999999999999,0.8157894736842104,0.55,2024Q1,True,Spring,False
8hftchik,Product_13,2024-04-02,0.9473684210526316,0.7,4,2024,1,0.9473684210526316,0.19999999999999996,0.9473684210526314,0.45,2024Q2,False,Spring,False
8hftchik,Product_13,2024-04-13,0.26315789473684215,0.8999999999999999,4,2024,5,0.9473684210526316,0.7,0.6052631578947367,0.8,2024Q2,True,Spring,False
8hftchik,Product_13,2024-04-29,0.736842105263158,1.0,4,2024,0,0.2631578947368421,0.8999999999999999,0.4999999999999999,0.95,2024Q2,False,Spring,False
8hftchik,Product_13,2024-06-06,0.7894736842105263,0.3,6,2024,3,0.7368421052631579,0.9999999999999998,0.763157894736842,0.65,2024Q2,False,Summer,False
8hftchik,Product_13,2024-06-21,0.7894736842105263,0.2,6,2024,4,0.7894736842105263,0.29999999999999993,0.7894736842105262,0.25,2024Q2,False,Summer,False
8hftchik,Product_13,2024-06-27,0.4210526315789474,0.4,6,2024,3,0.7894736842105263,0.19999999999999996,0.6052631578947367,0.30000000000000004,2024Q2,False,Summer,False
8lpnf3kx,Product_7,2024-01-21,0.0,1.0,1,2024,6,0.0,0.9999999999999998,0.15789473684210525,0.6,2024Q1,True,Winter,False
8lpnf3kx,Product_7,2024-01-24,0.31578947368421056,0.2,1,2024,2,0.0,0.9999999999999998,0.15789473684210525,0.6,2024Q1,False,Winter,False
8lpnf3kx,Product_7,2024-02-17,0.05263157894736842,0.8,2,2024,5,0.3157894736842105,0.19999999999999996,0.18421052631578944,0.5,2024Q1,True,Winter,False
8lpnf3kx,Product_7,2024-02-20,0.8421052631578948,0.0,2,2024,1,0.05263157894736836,0.7999999999999998,0.44736842105263147,0.4,2024Q1,False,Winter,False
8lpnf3kx,Product_7,2024-03-09,0.21052631578947373,0.4,3,2024,5,0.8421052631578947,0.0,0.5263157894736841,0.2,2024Q1,True,Spring,False
8lpnf3kx,Product_7,2024-04-10,0.4736842105263158,0.0,4,2024,2,0.21052631578947367,0.39999999999999997,0.3421052631578947,0.2,2024Q2,False,Spring,False
8lpnf3kx,Product_7,2024-04-20,0.4210526315789474,0.2,4,2024,5,0.47368421052631576,0.0,0.44736842105263147,0.10000000000000003,2024Q2,True,Spring,False
8lpnf3kx,Product_7,2024-06-10,0.9473684210526316,0.4,6,2024,0,0.42105263157894735,0.19999999999999996,0.6842105263157894,0.30000000000000004,2024Q2,False,Summer,False
8lpnf3kx,Product_7,2024-06-22,0.5789473684210527,0.10000000000000003,6,2024,5,0.9473684210526316,0.39999999999999997,0.763157894736842,0.25,2024Q2,True,Summer,False
8lpnf3kx,Product_7,2024-06-26,0.21052631578947373,1.0,6,2024,2,0.5789473684210527,0.10000000000000003,0.39473684210526305,0.55,2024Q2,False,Summer,False
8slo0a7f,Product_77,2024-01-04,0.8421052631578948,0.8999999999999999,1,2024,3,0.8421052631578947,0.8999999999999999,0.4999999999999999,0.95,2024Q1,False,Winter,False
8slo0a7f,Product_77,2024-01-08,0.15789473684210525,1.0,1,2024,0,0.8421052631578947,0.8999999999999999,0.4999999999999999,0.95,2024Q1,False,Winter,False
8slo0a7f,Product_77,2024-02-23,0.10526315789473689,0.8,2,2024,4,0.15789473684210525,0.9999999999999998,0.13157894736842102,0.8999999999999999,2024Q1,False,Winter,False
8slo0a7f,Product_77,2024-03-04,0.6842105263157896,0.2,3,2024,0,0.10526315789473678,0.7999999999999998,0.39473684210526305,0.5,2024Q1,False,Spring,False
8slo0a7f,Product_77,2024-03-21,0.31578947368421056,1.0,3,2024,3,0.6842105263157895,0.19999999999999996,0.4999999999999999,0.6,2024Q1,False,Spring,False
8slo0a7f,Product_77,2024-04-27,0.6315789473684211,0.10000000000000003,4,2024,5,0.3157894736842105,0.9999999999999998,0.4736842105263157,0.55,2024Q2,True,Spring,False
8slo0a7f,Product_77,2024-04-28,0.368421052631579,0.8,4,2024,6,0.631578947368421,0.10000000000000003,0.4999999999999999,0.45,2024Q2,True,Spring,False
8slo0a7f,Product_77,2024-06-15,0.10526315789473689,0.2,6,2024,5,0.3684210526315789,0.7999999999999998,0.23684210526315785,0.5,2024Q2,True,Summer,False
8slo0a7f,Product_77,2024-06-23,0.5789473684210527,0.5,6,2024,6,0.10526315789473678,0.19999999999999996,0.3421052631578947,0.35,2024Q2,True,Summer,False
8slo0a7f,Product_77,2024-06-26,0.10526315789473689,0.8,6,2024,2,0.5789473684210527,0.49999999999999994,0.3421052631578947,0.65,2024Q2,False,Summer,False
8ymwxrgf,Product_39,2024-01-19,0.21052631578947373,0.0,1,2024,4,0.21052631578947367,0.0,0.44736842105263147,0.30000000000000004,2024Q1,False,Winter,False
8ymwxrgf,Product_39,2024-01-30,0.6842105263157896,0.6,1,2024,1,0.21052631578947367,0.0,0.44736842105263147,0.30000000000000004,2024Q1,False,Winter,False
8ymwxrgf,Product_39,2024-03-02,0.5263157894736843,1.0,3,2024,5,0.6842105263157895,0.6,0.6052631578947367,0.8,2024Q1,True,Spring,False
8ymwxrgf,Product_39,2024-03-04,0.8421052631578948,0.8999999999999999,3,2024,0,0.5263157894736842,0.9999999999999998,0.6842105263157894,0.95,2024Q1,False,Spring,False
8ymwxrgf,Product_39,2024-03-27,0.4736842105263158,0.8,3,2024,2,0.8421052631578947,0.8999999999999999,0.6578947368421051,0.85,2024Q1,False,Spring,False
8ymwxrgf,Product_39,2024-03-29,0.31578947368421056,0.4,3,2024,4,0.47368421052631576,0.7999999999999998,0.39473684210526305,0.6,2024Q1,False,Spring,False
8ymwxrgf,Product_39,2024-05-02,0.7894736842105263,0.4,5,2024,3,0.3157894736842105,0.39999999999999997,0.5526315789473684,0.4,2024Q2,False,Spring,False
8ymwxrgf,Product_39,2024-05-24,0.05263157894736842,0.8999999999999999,5,2024,4,0.7894736842105263,0.39999999999999997,0.4210526315789473,0.65,2024Q2,False,Spring,False
8ymwxrgf,Product_39,2024-06-01,0.31578947368421056,0.8999999999999999,6,2024,5,0.05263157894736836,0.8999999999999999,0.18421052631578944,0.8999999999999999,2024Q2,True,Summer,False
8ymwxrgf,Product_39,2024-06-08,0.736842105263158,0.5,6,2024,5,0.3157894736842105,0.8999999999999999,0.5263157894736841,0.7,2024Q2,True,Summer,False
96as2m3i,Product_73,2024-02-09,0.15789473684210525,0.0,2,2024,4,0.15789473684210525,0.0,0.31578947368421045,0.4,2024Q1,False,Winter,False
96as2m3i,Product_73,2024-02-16,0.4736842105263158,0.8,2,2024,4,0.15789473684210525,0.0,0.31578947368421045,0.4,2024Q1,False,Winter,False
96as2m3i,Product_73,2024-02-28,0.736842105263158,0.3,2,2024,2,0.47368421052631576,0.7999999999999998,0.6052631578947367,0.55,2024Q1,False,Winter,False
96as2m3i,Product_73,2024-03-09,0.15789473684210525,0.8,3,2024,5,0.7368421052631579,0.29999999999999993,0.44736842105263147,0.55,2024Q1,True,Spring,False
96as2m3i,Product_73,2024-03-21,0.8947368421052633,0.8,3,2024,3,0.15789473684210525,0.7999999999999998,0.5263157894736841,0.8,2024Q1,False,Spring,False
96as2m3i,Product_73,2024-04-03,0.9473684210526316,0.8999999999999999,4,2024,2,0.894736842105263,0.7999999999999998,0.9210526315789471,0.85,2024Q2,False,Spring,False
96as2m3i,Product_73,2024-04-07,0.8947368421052633,1.0,4,2024,6,0.9473684210526316,0.8999999999999999,0.9210526315789471,0.95,2024Q2,True,Spring,False
96as2m3i,Product_73,2024-04-12,0.368421052631579,0.3,4,2024,4,0.894736842105263,0.9999999999999998,0.6315789473684209,0.65,2024Q2,False,Spring,False
96as2m3i,Product_73,2024-04-16,0.6315789473684211,0.7,4,2024,1,0.3684210526315789,0.29999999999999993,0.4999999999999999,0.5,2024Q2,False,Spring,False
96as2m3i,Product_73,2024-06-18,0.26315789473684215,0.7,6,2024,1,0.631578947368421,0.7,0.44736842105263147,0.7,2024Q2,False,Summer,False
9lx9yc7g,Product_26,2024-01-16,0.736842105263158,0.8,1,2024,1,0.7368421052631579,0.7999999999999998,0.6315789473684209,0.6,2024Q1,False,Winter,False
9lx9yc7g,Product_26,2024-02-21,0.5263157894736843,0.4,2,2024,2,0.7368421052631579,0.7999999999999998,0.6315789473684209,0.6,2024Q1,False,Winter,False
9lx9yc7g,Product_26,2024-02-22,0.736842105263158,0.3,2,2024,3,0.5263157894736842,0.39999999999999997,0.6315789473684209,0.35,2024Q1,False,Winter,False
9lx9yc7g,Product_26,2024-03-11,0.21052631578947373,0.0,3,2024,0,0.7368421052631579,0.29999999999999993,0.4736842105263157,0.15000000000000002,2024Q1,False,Spring,False
9lx9yc7g,Product_26,2024-03-12,1.0,0.2,3,2024,1,0.21052631578947367,0.0,0.6052631578947367,0.10000000000000003,2024Q1,False,Spring,False
9lx9yc7g,Product_26,2024-03-15,0.8947368421052633,0.0,3,2024,4,1.0,0.19999999999999996,0.9473684210526314,0.10000000000000003,2024Q1,False,Spring,False
9lx9yc7g,Product_26,2024-04-02,0.5263157894736843,0.2,4,2024,1,0.894736842105263,0.0,0.7105263157894736,0.10000000000000003,2024Q2,False,Spring,False
9lx9yc7g,Product_26,2024-04-07,0.15789473684210525,0.0,4,2024,6,0.5263157894736842,0.19999999999999996,0.3421052631578947,0.10000000000000003,2024Q2,True,Spring,False
9lx9yc7g,Product_26,2024-05-21,0.736842105263158,0.8,5,2024,1,0.15789473684210525,0.0,0.44736842105263147,0.4,2024Q2,False,Spring,False
9lx9yc7g,Product_26,2024-06-19,0.05263157894736842,0.3,6,2024,2,0.7368421052631579,0.7999999999999998,0.39473684210526305,0.55,2024Q2,False,Summer,False
9u5xwlsb,Product_86,2024-01-02,0.26315789473684215,1.0,1,2024,1,0.2631578947368421,0.9999999999999998,0.31578947368421045,1.0,2024Q1,False,Winter,False
9u5xwlsb,Product_86,2024-02-07,0.368421052631579,1.0,2,2024,2,0.2631578947368421,0.9999999999999998,0.31578947368421045,1.0,2024Q1,False,Winter,False
9u5xwlsb,Product_86,2024-02-07,0.6842105263157896,1.0,2,2024,2,0.3684210526315789,0.9999999999999998,0.5263157894736841,1.0,2024Q1,False,Winter,False
9u5xwlsb,Product_86,2024-02-14,0.6315789473684211,0.10000000000000003,2,2024,2,0.6842105263157895,0.9999999999999998,0.6578947368421051,0.55,2024Q1,False,Winter,False
9u5xwlsb,Product_86,2024-02-28,0.0,0.0,2,2024,2,0.631578947368421,0.10000000000000003,0.31578947368421045,0.050000000000000044,2024Q1,False,Winter,False
9u5xwlsb,Product_86,2024-04-01,0.7894736842105263,0.7,4,2024,0,0.0,0.0,0.39473684210526305,0.35,2024Q2,False,Spring,False
9u5xwlsb,Product_86,2024-04-01,1.0,0.8,4,2024,0,0.7894736842105263,0.7,0.894736842105263,0.75,2024Q2,False,Spring,False
9u5xwlsb,Product_86,2024-04-19,0.0,0.3,4,2024,4,1.0,0.7999999999999998,0.4999999999999999,0.55,2024Q2,False,Spring,False
9u5xwlsb,Product_86,2024-05-24,0.368421052631579,0.3,5,2024,4,0.0,0.29999999999999993,0.18421052631578944,0.30000000000000004,2024Q2,False,Spring,False
9u5xwlsb,Product_86,2024-05-27,0.10526315789473689,0.8,5,2024,0,0.3684210526315789,0.29999999999999993,0.23684210526315785,0.55,2024Q2,False,Spring,False
9v8mypma,Product_33,2024-02-12,0.26315789473684215,0.7,2,2024,0,0.2631578947368421,0.7,0.13157894736842102,0.55,2024Q1,False,Winter,False
9v8mypma,Product_33,2024-02-26,0.0,0.4,2,2024,0,0.2631578947368421,0.7,0.13157894736842102,0.55,2024Q1,False,Winter,False
9v8mypma,Product_33,2024-03-19,0.05263157894736842,0.2,3,2024,1,0.0,0.39999999999999997,0.02631578947368418,0.30000000000000004,2024Q1,False,Spring,False
9v8mypma,Product_33,2024-04-13,0.15789473684210525,0.8,4,2024,5,0.05263157894736836,0.19999999999999996,0.10526315789473684,0.5,2024Q2,True,Spring,False
9v8mypma,Product_33,2024-04-17,0.21052631578947373,0.8999999999999999,4,2024,2,0.15789473684210525,0.7999999999999998,0.18421052631578944,0.85,2024Q2,False,Spring,False
9v8mypma,Product_33,2024-05-01,0.21052631578947373,0.2,5,2024,2,0.21052631578947367,0.8999999999999999,0.21052631578947362,0.55,2024Q2,False,Spring,False
9v8mypma,Product_33,2024-05-05,0.05263157894736842,0.8,5,2024,6,0.21052631578947367,0.19999999999999996,0.13157894736842102,0.5,2024Q2,True,Spring,False
9v8mypma,Product_33,2024-06-03,0.4736842105263158,0.4,6,2024,0,0.05263157894736836,0.7999999999999998,0.26315789473684204,0.6,2024Q2,False,Summer,False
9v8mypma,Product_33,2024-06-13,0.6315789473684211,0.7,6,2024,3,0.47368421052631576,0.39999999999999997,0.5526315789473684,0.55,2024Q2,False,Summer,False
9v8mypma,Product_33,2024-06-17,0.8947368421052633,0.5,6,2024,0,0.631578947368421,0.7,0.763157894736842,0.6,2024Q2,False,Summer,False
